doc_n,date,title
2019104659.0,2020-08-19,СПОСОБ СТАБИЛИЗАЦИИ ПЕРЕХОДНОГО ЭЛЕКТРИЧЕСКОГО КОНТАКТНОГО СОПРОТИВЛЕНИЯ ШАБРЕНИЕМ В ПОДВИЖНЫХ СОЕДИНЕНИЯХ ОТКРЫТЫХ ЭЛЕКТРИЧЕСКИХ ЦЕПЕЙ
2018146142.0,2020-06-25,Способ восстановления пластика автомобильной оптики
2018123487.0,2020-01-30,"КОМПОЗИЦИЯ ДЛЯ ПРЕДОТВРАЩЕНИЯ ЗАПАХА, СОДЕРЖАЩАЯ МИКРООРГАНИЗМЫ БЕЗ ЗАПАХА"
2020100192.0,2021-06-30,Способ воздушных перевозок
2020110879.0,2021-09-13,Летающий автомобиль
2020115567.0,2021-12-08,ЛОПАСТЬ НЕСУЩЕГО ИЛИ ГРЕБНОГО ВИНТА С ДИНАМИЧЕСКОЙ ОПТИМИЗАЦИЕЙ ФОРМЫ И ДРУГИХ ПАРАМЕТРОВ В ПРЕДЕЛАХ ОДНОГО ОБОРОТА
2019132361.0,2021-04-14,СПАСАТЕЛЬНОЕ СУДНО НА ВОЗДУШНОЙ ПОДУШКЕ
2020117069.0,2021-11-12,УПРАВЛЯЕМЫЕ НАДУВНЫЕ САНИ
2020105072.0,2021-08-03,Способ трансформации - универсальное колесо
2019143094.0,2021-06-30,ГУСЕНИЧНОЕ ТРАНСПОРТНОЕ СРЕДСТВО
2020115137.0,2021-11-01,"Автоматизированный комплекс и способ размещения и хранения предметов различных габаритов путем подвешивания в многоярусном закрытом хранилище, а также механизмы и приспособления для осуществления этого способа"
2019142534.0,2021-06-16,ТРАНСПОРТНО-ЭНЕРГЕТИЧЕСКАЯ СИСТЕМА
2020121257.0,2021-12-23,Система многооборотных креплений (СМК)
2020100540.0,2021-07-09,СИСТЕМА ЭЛЕКТРИЧЕСКОЙ ТЯГИ ЖЕЛЕЗНЫХ ДОРОГ
2020120819.0,2021-12-23,Тормозная система железнодорожного вагона
2019125078.0,2021-02-08,МОТОТРАНСПОРТНАЯ ПОДВЕСКА
2019142398.0,2021-06-21,МАЛОШУМНАЯ СУДОВАЯ КАЮТА
2019124581.0,2021-02-12,ТРАНСПОРТИРОВОЧНОЕ УСТРОЙСТВО ВЕРХНЕГО РАСПОЛОЖЕНИЯ С ВЕРТИКАЛЬНО РАСПОЛОЖЕННЫМ ТРАНСПОРТИРОВОЧНЫМ УСТРОЙСТВОМ
2019121608.0,2021-01-12,Шнековый движитель
2019125939.0,2021-02-15,БЕСПИЛОТНЫЙ ЛЕТАТЕЛЬНЫЙ АППАРАТ-ПЕРЕХВАТЧИК
2020107538.0,2021-08-23,ГУСЕНИЧНЫЕ ЛЕНТЫ ДЛЯ ТРАНСПОРТНЫХ СРЕДСТВ ПОВЫШЕННОЙ ПРОХОДИМОСТИ И СПОСОБ РЕМОНТА ГУСЕНИЦ
2019137677.0,2021-05-24,Способ повышения сцепных свойств колес локомотивов с рельсом
2019117822.0,2021-01-22,НЕСУЩАЯ КОНСТРУКЦИЯ ТРАНСПОРТНОГО СРЕДСТВА
2019131154.0,2021-04-05,Наклоняемый киль (варианты)
2019130392.0,2021-03-26,ПОГЛОЩАЮЩИЙ УДАР ЭЛЕМЕНТ АВТОМОБИЛЯ И БОКОВОЙ ЭЛЕМЕНТ АВТОМОБИЛЯ
2019134293.0,2021-04-26,Корпус быстроходного судна с упрощенными обводами
2021120299.0,2021-09-20,"Водометный движитель, использующий избыточную энергию при кавитации"
2020108813.0,2021-10-07,"ПЛАВУЧАЯ КОНСТРУКЦИЯ, СОДЕРЖАЩАЯ РЕЗЕРВУАР, ПОДХОДЯЩИЙ ДЛЯ ХРАНЕНИЯ СЖИЖЕННОГО ГОРЮЧЕГО ГАЗА"
2020119840.0,2021-12-16,ОДНООСНОЕ УСТРОЙСТВО
2019133288.0,2021-04-19,СПОСОБ ОЦЕНКИ ОБЩЕЙ ПРОЧНОСТИ КОРПУСА СУДНА
2019123218.0,2021-01-18,СОСТАВНОЕ СУДНО С ВЕРТИКАЛЬНЫМ СУДОПОДЪЕМНИКОМ
2019124160.0,2021-01-25,КРЫЛЬЕВАЯ СИСТЕМА СУДНА
2019121971.0,2021-01-11,КОРПУС СУДНА
2019138342.0,2021-05-26,Активный скуловой стабилизатор качки судна
2020111877.0,2021-09-23,ВОДОМЕТНЫЙ ИМПУЛЬСНО-ДЕТОНАЦИОННЫЙ ДВИЖИТЕЛЬ И СПОСОБ СОЗДАНИЯ ГИДРОРЕАКТИВНОЙ ТЯГИ
2019136290.0,2021-05-11,Способ организации движения транспорта
2019133545.0,2021-04-21,Движитель махолёта вращательной схемы
2019120429.0,2021-01-11,"РАЛЁТ - ГИРОСТАБИЛИЗИРОВАННЫЙ ЛЕТАТЕЛЬНЫЙ АППАРАТ, ИСПОЛЬЗУЮЩИЙ ВСТРЕЧНОЕ ДВИЖЕНИЕ РОТОРОВ С ЛОПАСТНЫМИ ВИНТАМИ, ДЛЯ СОЗДАНИЯ ПОДЪЕМНОЙ СИЛЫ"
2019124293.0,2021-02-01,"СПОСОБ СВЕДЕНИЯ КОСМИЧЕСКОГО АППАРАТА, ЗАВЕРШИВШЕГО АКТИВНОЕ ФУНКЦИОНИРОВАНИЕ, С ОРБИТЫ"
2020112068.0,2021-09-27,МНОГОУРОВНЕВАЯ РЕЛЬСОВАЯ ТРАНСПОРТНАЯ СИСТЕМА ЭСТАКАДНОГО ТИПА С РАЗЛИЧНЫМИ СКОРОСТЯМИ ДВИЖЕНИЯ ПО ПУТЕПРОВОДАМ НА РАЗНЫХ УРОВНЯХ
2019139180.0,2021-06-03,Робот-шар многоцелевого назначения
2021125549.0,2021-11-16,ПОДЪЕМНИК УСТРОЙСТВА ДЛЯ ПРИЕМА СУХИХ ГРУЗОВ В МОРЕ
2019134422.0,2021-04-28,СИСТЕМА ПОДАЧИ ВОЗДУХА ДЛЯ ПОЛЯРНОГО СУДНА
2019125865.0,2021-02-19,МАШИНА ДЛЯ УСТРОЙСТВА ДОРОЖНОГО ПОКРЫТИЯ С ИНТЕЛЛЕКТУАЛЬНОЙ СИСТЕМОЙ РУЛЕВОГО УПРАВЛЕНИЯ
2019129764.0,2021-03-25,УСТРОЙСТВО ДЛЯ МОРСКОГО СООРУЖЕНИЯ И МОРСКОЕ СООРУЖЕНИЕ
2019128659.0,2021-03-16,"ШАРНИРНОЕ УСТРОЙСТВО-КРОНШТЕЙН ДЛЯ КРЕПЛЕНИЯ ЗАПАСНОГО КОЛЕСА И ТРАНСПОРТНОЕ СРЕДСТВО, СОДЕРЖАЩЕЕ УСТРОЙСТВО ЭТОГО ТИПА"
2019118022.0,2021-02-05,"УСТРОЙСТВО И СПОСОБ ВОСПРИЯТИЯ ПОЛОЖЕНИЯ, КОРРЕКЦИИ И ИЗМЕНЕНИЯ РЕЖИМА В СИСТЕМЕ РУЛЕВОГО УПРАВЛЕНИЯ НЕСКОЛЬКИМИ МОСТАМИ"
2020110854.0,2021-09-13,"Устройство скоростного глубоководного реактивного парового двигателя, работающего от атомной установки"
2021102632.0,2021-04-12,ГУСЕНИЧНОЕ ТРАНСПОРТНОЕ СРЕДСТВО
2020114271.0,2021-09-27,Шнековый движитель
2020114458.0,2021-10-13,Шнековый движитель
2020114459.0,2021-10-13,Шнековый движитель
2020116373.0,2021-11-22,СПОСОБ КОНТРОЛЯ-УПРАВЛЕНИЯ ПОВОРОТОМ ЗАДНИХ КОЛЕС ТРАНСПОРТНОГО СРЕДСТВА
2020121102.0,2021-06-24,СЪЁМНОЕ ОБОРУДОВАНИЕ ДЛЯ СЕПАРАЦИИ ГРУЗОВ НА СУДАХ
2019118777.0,2021-01-11,"Способ и устройство для уменьшения азимутального крутящего момента, действующего на тяговую винторулевую колонку или азимутальное подруливающее устройство"
2019143678.0,2021-07-12,УСТРОЙСТВО В МАШИНЕ И ЛЕСОЗАГОТОВИТЕЛЬНАЯ МАШИНА
2020120311.0,2021-12-20,РАБОЧЕЕ ТРАНСПОРТНОЕ СРЕДСТВО С ПЕРЕКЛЮЧАЕМОЙ СИСТЕМОЙ УПРАВЛЕНИЯ ПЕРЕДВИЖЕНИЕМ
2019131359.0,2021-04-07,ЦЕПНОЙ КОНВЕЙЕР
2019132641.0,2021-04-19,ЗАВАЛИВАЮЩАЯСЯ МАЧТА ЯХТЫ
2019141630.0,2021-07-15,ТРАНСПОРТНАЯ ТЕЛЕЖКА
2020103144.0,2021-07-29,"ГИДРАВЛИЧЕСКОЕ ДВИГАТЕЛЬНОЕ УСТРОЙСТВО ТИПА ЛОПАСТНОГО НАСОСА И СУДНО, ОСНАЩЕННОЕ ТАКИМ УСТРОЙСТВОМ"
2020106131.0,2021-08-11,"СПОСОБ И УСТРОЙСТВО ОПРЕДЕЛЕНИЯ НАПРАВЛЕНИЯ И АМПЛИТУДЫ УСИЛИЯ, ДЕЙСТВУЮЩЕГО НА ДВИЖИТЕЛЬНЫЙ ОТСЕК СУДНА"
2020106541.0,2021-08-12,РАМА ДЕТСКОЙ КОЛЯСКИ И ДЕТСКАЯ КОЛЯСКА
2020116615.0,2021-11-22,СИСТЕМА И СПОСОБ АВТОМАТИЧЕСКОГО РАСЦЕПЛЕНИЯ ПОДВЕСНОГО ЛОДОЧНОГО МОТОРА
2020119384.0,2021-12-15,"СПОСОБ И СИСТЕМА УПРАВЛЕНИЯ АВТОМОБИЛЕМ,СНАБЖЕННЫМ СИСТЕМОЙ ЦЕНТРИРОВАНИЯ АВТОМОБИЛЯ НА ПОЛОСЕ ДВИЖЕНИЯ"
2020119594.0,2021-12-15,АВТОМАТИЧЕСКАЯ СИСТЕМА ВЫПУСКА НА СНАБЖАЮЩЕМ ИЛИ БУКСИРУЮЩЕМ СУДНЕ
2019132743.0,2021-04-14,РУЛЕВОЙ МЕХАНИЗМ
2019134824.0,2021-04-29,ГИБКИЕ ВЕСЛА
2020120388.0,2021-12-29,"СПОСОБ ИЗГОТОВЛЕНИЙ СИДЕНИЙ С ДОПОЛНИТЕЛЬНОЙ ГЕЛЕВОЙ НАБИВКОЙ, ПОЛУЧЕННОЕ С ПОМОЩЬЮ НЕГО СИДЕНЬЕ И УСТАНОВКА ДЛЯ РЕАЛИЗАЦИИ УКАЗАННОГО СПОСОБА"
2019137449.0,2021-06-24,ВЕДУЩЕЕ КОЛЕСО И СИСТЕМА ПРИВОДА ДЛЯ ГУСЕНИЧНОГО ТРАНСПОРТНОГО СРЕДСТВА
2021133268.0,2021-12-16,ЭЛЕКТРИЧЕСКИЙ РУЧНОЙ ТРИММЕР ДЛЯ ВОЛОС С ОГРАНИЧИТЕЛЕМ НОЖЕЙ
2020108417.0,2021-08-26,Способ определения нестационарных гидродинамических сил на конструктивных элементах водометного движителя подводного объекта
2021101715.0,2021-10-04,"УПРАВЛЯЕМОЕ УСТРОЙСТВО В ВИДЕ ВАТРУШКИ ДЛЯ ПЕРЕДВИЖЕНИЯ ПО СНЕЖНОЙ И ЛЕДЯНОЙ ПОВЕРХНОСТИ, СИСТЕМЫ ДАС"
2019132742.0,2021-04-14,РУЛЕВОЙ МЕХАНИЗМ
2020109276.0,2021-09-02,Приводной механизм центробежного движителя
2020109933.0,2021-09-07,"ПАРКОВОЧНЫЙ ЗАЦЕП, КАБЕЛЬ И ВОЗВРАЩАТЕЛЬ"
2019120954.0,2021-01-11,"Способ увеличения скорости, манёвренности полета и снижения затрат энергии на прямолинейный полет мультикоптера"
2019125036.0,2021-02-08,СПОСОБ ПОЛУЧЕНИЯ ЭЛЕКТРОЭНЕРГИИ В ПЛОТУ СПАСАТЕЛЬНОМ НАДУВНОМ
2019135066.0,2021-05-04,"МНОГОКАМЕРНЫЙ КОРПУС ГЛУБОКОВОДНОГО ПЛАВАТЕЛЬНОГО АППАРАТА, ПОНИЖАЮЩИЙ ДАВЛЕНИЕ"
2019144407.0,2021-06-28,КОНСОЛЬ КРЫЛА САМОЛЕТА С ПО МЕНЬШЕЙ МЕРЕ ДВУМЯ ВИНГЛЕТАМИ
2020102912.0,2021-07-27,"ПЛАВУЧАЯ ВЕРТИКАЛЬНАЯ НЕПРЕРЫВНАЯ СТРУКТУРА ДЛЯ ПОГРУЗКИ, РАЗГРУЗКИ, ПОДЪЕМА И СПУСКА ТРУБ"
2020100465.0,2021-07-14,КОЛЯСОЧНОЕ ПРИСТАВНОЕ УСТРОЙСТВО И УЗЕЛ СДВОЕННОЙ ДЕТСКОЙ КОЛЯСКИ
2019140971.0,2021-06-10,СИМ
2019141164.0,2021-06-10,СОЕДИНИТЕЛЬНОЕ ЗВЕНО ГУСЕНИЧНОЙ ЦЕПИ И СПОСОБ ЕГО ИЗГОТОВЛЕНИЯ
2019125859.0,2021-02-19,ЦЕПНОЙ СТОЛ ДЛЯ ТУРЕЛИ СУДНА
2019132729.0,2021-04-19,УСТРОЙСТВО ПОДВЕСКИ ДЛЯ ГУСЕНИЧНЫХ ТРАНСПОРТНЫХ СРЕДСТВ
2019141110.0,2021-06-15,"АРКТИЧЕСКОЕ СУДНО, ИМЕЮЩЕЕ СИСТЕМУ УПРАВЛЕНИЯ ОХЛАЖДАЮЩЕЙ ВОДОЙ, И СПОСОБ УПРАВЛЕНИЯ ОХЛАЖДАЮЩЕЙ ВОДОЙ ДЛЯ НЕЕ"
2020100887.0,2021-07-14,Использование вида с верхней точки для калибровки блока регулирования уклона
2019136224.0,2021-05-11,Каркас кузова автотранспортного средства (варианты) и интегрированный ресивер пневматической системы автотранспортного средства (варианты)
2019125254.0,2021-02-12,КОНСТРУКЦИЯ НИЗА КУЗОВА АВТОТРАНСПОРТНОГО СРЕДСТВА
2020105622.0,2021-08-25,"СИСТЕМА, УСТРОЙСТВО И СПОСОБ РАБОТЫ С ТРАЛОМ"
2020106260.0,2021-08-11,Движительный комплекс с подвижным тормозным суппортом
2020115942.0,2021-12-01,Продвижение в сыпучей среде
2020120377.0,2021-12-23,ПОРТАТИВНОЕ УСТРОЙСТВО ДЛЯ КАЧАНИЯ КОЛЯСКИ
2020102215.0,2021-07-22,ТУРЕЛЬНАЯ СИСТЕМА ШВАРТОВНОЙ БОЧКИ
2020110256.0,2021-09-14,Мобильный плавающий мусороперерабатывающий завод
2020119566.0,2021-12-15,ЛЕДОРЕЗ
2021106739.0,2021-06-07,Мобильный полноповоротный комплекс
2019135832.0,2021-05-11,"ПОДАЮЩЕЕ УСТРОЙСТВО ДЛЯ АВТОМАТИЗИРОВАННОЙ ПРОИЗВОДСТВЕННОЙ ЛИНИИ, НЕСУЩАЯ ТЕЛЕЖКА ДЛЯ ДЕТАЛЕЙ ДЛЯ ПОДАЮЩЕГО УСТРОЙСТВА И СПОСОБ ЭКСПЛУАТАЦИИ ПОДАЮЩЕГО УСТРОЙСТВА"
2019135377.0,2021-05-07,АВТОМАТИЗИРОВАННОЕ ОПРЕДЕЛЕНИЕ ВЕСА ПО ОСАДКЕ СУДНА
2020118760.0,2021-11-29,Способ трансформации - универсальное полозье
2020143089.0,2021-12-23,КОМПЕНСАТОР АЭРОДИНАМИЧЕСКОГО СОПРОТИВЛЕНИЯ
2020109926.0,2021-09-10,СУДНО ДЛЯ СБОРА ОКЕАНИЧЕСКОГО МУСОРА
2020121542.0,2021-12-29,ИНЕРЦИОННЫЙ МЕХАНИЗМ
2020114246.0,2021-11-25,ДВИЖИТЕЛЬ (ВАРИАНТЫ) И СПОСОБ ДВИЖЕНИЯ ТЕЛА
2020118107.0,2021-11-23,ЗВЕНО ГУСЕНИЧНОЙ ЦЕПИ И СПОСОБ ЕГО ИЗГОТОВЛЕНИЯ
2020116070.0,2021-10-25,МАЛОМЕРНОЕ БЫСТРОХОДНОЕ СУДНО С МАЛЫМ ИМПЕЛЛЕРОМ НА СЖАТОМ ПНЕВМОПОТОКЕ
2019135373.0,2021-05-07,УСТРОЙСТВО ДЛЯ УПРАВЛЕНИЯ СУДНОМ
2019139412.0,2021-06-04,Усовершенствованная система безопасности для самоходных рабочих машин
2019141438.0,2021-07-16,СПАСАТЕЛЬНЫЙ ВОРОТНИК ДЛЯ ВОДНЫХ ВИДОВ СПОРТА
2019141790.0,2021-06-18,"ЛОТОК ДЛЯ ХРАНЕНИЯ, ПРИСПОСОБЛЕННЫЙ ДЛЯ УСТАНОВКИ НА КОНСТРУКЦИИ КУЗОВА АВТОМОБИЛЯ"
2020111728.0,2021-09-21,Экологически безопасное необрастающее покрытие корпуса судна
2020110740.0,2021-09-14,Средство передвижения (СП)
2020109371.0,2021-09-03,Система предотвращения нападения пиратов
2020108432.0,2021-08-26,ГИДРОДВИЖИТЕЛЬ
2020108433.0,2021-08-26,ГИДРОДИНАМИЧЕСКИЙ ДВИЖИТЕЛЬ
2020139182.0,2021-02-25,Мобильный полноповоротный комплекс
2019143360.0,2021-06-24,СНЕГОХОД С ЭЛЕКТРОДВИГАТЕЛЕМ И СПОСОБ ПРИЗВОДСТВА СНЕГОХОДА С ЭЛЕКТРОДВИГАТЕЛЕМ
2020102683.0,2021-08-06,"УСТРОЙСТВО И СПОСОБ ПЕРЕРЕЗАНИЯ КАНАТА, ОТХОДЯЩЕГО ОТ ПЛАВУЧЕГО СУДНА"
2019144937.0,2021-06-30,СИСТЕМА ВИБРОИЗОЛЯЦИИ ЯДЕРНОГО РЕАКТОРА ПОДВОДНОЙ ЛОДКИ
2019142360.0,2021-06-21,МАЛОШУМНАЯ СУДОВАЯ КАЮТА
2019137525.0,2021-05-20,Трап
2019136175.0,2021-05-13,ЗАМОК УБРАННОГО ПОЛОЖЕНИЯ ДЛЯ ЛЕТАТЕЛЬНОГО АППАРАТА
2019134363.0,2021-04-28,КАМУФЛЯЖ БОЕВОГО САМОЛЕТА
2019131114.0,2021-04-05,СЪЕМНАЯ БУРОВАЯ КОРОНКА САМОВСПЛЫВАЮЩЕГО БУЯ ДЛЯ БУРЕНИЯ ЛЬДА СНИЗУ ВВЕРХ
2019129892.0,2021-03-23,Способ и устройство для создания тяги энергией Солнца
2019131043.0,2021-03-30,ГИДРОДИНАМИЧЕСКИЙ ДВИЖИТЕЛЬ
2019130752.0,2021-03-26,ГИДРОДИНАМИЧЕСКИЙ ДВИЖИТЕЛЬ
2019114127.0,2021-01-18,ПОДВОДНЫЕ ГАРАЖИ ДЛЯ НЕОБИТАЕМЫХ ПОДВОДНЫХ АППАРАТОВ
2019129647.0,2021-03-22,Способ и устройство для получения электрической энергии из потока ионизированных частиц
2019131482.0,2021-03-17,"РАКЕТОЛЁТ ""Н-39"""
2019128089.0,2021-03-09,Способ и устройство для поворота космического аппарата относительно его центра масс
2019127459.0,2021-03-02,УСТРОЙСТВО ДЛЯ ПРОЕКЦИЙ НА ВНЕШНЕЙ ПОВЕРХНОСТИ ВОЗДУШНОГО ЛЕТАТЕЛЬНОГО АППАРАТА
2019125703.0,2021-02-15,Устройство торможения самолёта после посадки (тормоз Бабицкого)
2019122029.0,2021-01-12,СПОСОБ И УСТРОЙСТВО ДЛЯ ПИРОЛИЗНОЙ ПЕРЕРАБОТКИ ПЛАВАЮЩИХ ОТХОДОВ В ТИХОМ ОКЕАНЕ
2019144275.0,2021-06-28,СПОСОБ ПЕРЕМЕЩЕНИЯ ТРАНСПОРТНОГО СРЕДСТВА И УСТРОЙСТВО ДЛЯ ЕГО ОСУЩЕСТВЛЕНИЯ
2019136821.0,2021-05-18,"КОРОБКА ПЕРЕДАЧ ДЛЯ МЕХАНИЗИРОВАННОГО СЕЛЬСКОХОЗЯЙСТВЕННОГО ОРУДИЯ И МЕХАНИЗИРОВАННОЕ ОРУДИЕ, СОДЕРЖАЩЕЕ ТАКУЮ КОРОБКУ ПЕРЕДАЧ"
2020110262.0,2021-09-10,УСТРОЙСТВО BLUETOOTH-СВЯЗИ ВОДОЛАЗА
2019136119.0,2021-05-11,АТОМНЫЙ РЕАКТОР
2019124596.0,2021-02-01,ЛЕТАЮЩИЙ ДОМ
2019124948.0,2021-03-24,Устройство для диагностики воздушных линий электропередач
2019134214.0,2021-04-26,СПОСОБ СОЕДИНЕНИЯ МОНОБЛОКОВ ИЗ СФЕРОПЛАСТИКА В СОСТАВНЫЕ БЛОКИ ПЛАВУЧЕСТИ
2019124207.0,2021-01-25,АЭРОСТАТНЫЙ РАКЕТНО-КОСМИЧЕСКИЙ КОМПЛЕКС
2021110804.0,2021-06-17,Устройство аэродинамического подъема полезной нагрузки
2019120326.0,2021-01-25,"СОЛНЕЧНЫЙ РАДИОУПРАВЛЯЕМЫЙ ЛЕТАТЕЛЬНЫЙ АППАРАТ, СОДЕРЖАЩИЙ ДВА НЕСУЩИХ КРЫЛА В ТАНДЕМЕ, НА КОТОРЫХ УСТАНОВЛЕНЫ ФОТОЭЛЕМЕНТЫ"
2020119424.0,2021-12-20,Система и способ перевода железнодорожных вагонов с использованием статической конфигурации рельсового пути
2019126010.0,2021-02-19,МОДУЛЬ ЗАМЕНЫ АККУМУЛЯТОРНЫХ БАТАРЕЙ ЭЛЕКТРОМОБИЛЕЙ
2020117825.0,2021-11-29,СИСТЕМА БЕСКОНТАКТНОЙ ДОСТАВКИ ГРУЗА
2019133142.0,2021-04-14,Гибридный летательный аппарат Румянцева В.М. (ГИЛАР)
2020115924.0,2021-10-21,ЭЛЕКТРОКОНВЕРТОПЛАН
2020110872.0,2021-09-13,Способ защиты корпусов летательных устройств от перегрева при полетах в плотных слоях атмосферы Земли методом легирования поверхностей корпусов термостойкими материалами
2019134251.0,2021-04-28,Летательный аппарат
2020118035.0,2021-12-01,Оборудование для охраны железнодорожного переезда от въезда транспортных средств при горящем предупредительном сигнале
2021116770.0,2021-10-21,Летательный аппарат
2020109581.0,2021-09-07,Способ удержания и раскрытия механического замкового устройства космического аппарата
2019138268.0,2021-05-26,СПОСОБ ЗАЩИТЫ ПОКРЫТИЯ РЯДОМ СТОЯЩЕГО АВТОМОБИЛЯ
2020110024.0,2021-09-13,"ШАРНИРНАЯ СЦЕПКА, КОНИЧЕСКОЕ КОЛЬЦО С РЕЗЬБОЙ, СПОСОБ ПОЛУЧЕНИЯ КРЕПЛЕНИЯ РЕЖУЩЕГО ИНСТРУМЕНТА, КРЕПЛЕНИЕ КОТОРОГО МОЖЕТ РАЗЪЕДИНЯТЬСЯ ПРИ ПЕРЕГРУЗКЕ, А ТАКЖЕ СПОСОБ ПРЕОБРАЗОВАНИЯ ЭНЕРГИИ С ПОМОЩЬЮ ШАРНИРНОЙ СЦЕПКИ"
2019123518.0,2021-01-19,"Крыло специального аэродинамического профиля с вертикальными гребнями и несущая система летательного аппарата вертикального взлёта и посадки (ЛА ВВиП), применяющая данное крыло"
2020116049.0,2021-10-27,Поглощающий аппарат
2020114578.0,2021-10-25,Способ создания подъемной силы летательного аппарата
2020109596.0,2021-09-06,ТРЁХОСНАЯ ТЕПЛОВОЗНАЯ ТЕЛЕЖКА
2019119850.0,2021-01-11,"СПОСОБ, УСТРОЙСТВО И ЖЕЛЕЗНОДОРОЖНОЕ ТРАНСПОРТНОЕ СРЕДСТВО, В ЧАСТНОСТИ РЕЛЬСОВОЕ ТРАНСПОРТНОЕ СРЕДСТВО, ДЛЯ РАСПОЗНАВАНИЯ ОПАСНЫХ СИТУАЦИЙ В ЖЕЛЕЗНОДОРОЖНОМ СООБЩЕНИИ, В ЧАСТНОСТИ В РЕЛЬСОВОМ СООБЩЕНИИ"
2019122945.0,2021-01-18,Механическая часть тормоза железнодорожного транспортного средства
2019133876.0,2021-04-26,АМФИБИЙНОЕ ТРАНСПОРТНОЕ СРЕДСТВО НА ВОЗДУШНОЙ ПОДУШКЕ ДЛЯ ЭВАКУАЦИИ ПОСТРАДАВШИХ В ЧРЕЗВЫЧАЙНЫХ СИТУАЦИЯХ
2019144514.0,2021-06-29,Устройство для определения характеристик планирующего парашюта в аэродинамической трубе
2019129354.0,2021-03-18,РАСКЛАДЫВАЮЩАЯСЯ ДОЖДЕВАЛЬНАЯ УСТАНОВКА ДЛЯ ПРОВЕДЕНИЯ ИСПЫТАНИЙ НА ВЛАГОЗАЩИЩЁННОСТЬ ФЮЗЕЛЯЖА ВЕРТОЛЁТА
2020109429.0,2021-09-03,Система скрещенных рычагов
2019138274.0,2021-05-26,МОБИЛЬНАЯ УСТАНОВКА ДЛЯ СПЕЦИАЛЬНОЙ ОБРАБОТКИ БЕСПИЛОТНЫХ ЛЕТАТЕЛЬНЫХ АППАРАТОВ ВЕРТОЛЁТНОГО ТИПА
2019127496.0,2021-03-02,"МОБИЛЬНЫЙ КОМПЛЕКС ДЛЯ ИНФОРМИРОВАНИЯ И ОПОВЕЩЕНИЯ НАСЕЛЕНИЯ В МЕСТНОСТЯХ, ПОДВЕРГШИХСЯ НАВОДНЕНИЮ"
2019126953.0,2021-03-01,Воздухозаборник для летательного аппарата
2019120014.0,2021-01-11,"СИСТЕМА И СПОСОБ ДЛЯ ПРИЧАЛИВАНИЯ АЭРОСТАТА, АЭРОСТАТ И ПРИЕМНЫЕ КОНСТРУКЦИИ, ОСНАЩЕННЫЕ ДЛЯ РЕШЕНИЯ ТАКОЙ ЗАДАЧИ"
2020103757.0,2021-07-29,БЕСПИЛОТНЫЕ ЛЕТАТЕЛЬНЫЕ АППАРАТЫ В ПОИСКОВО-СПАСАТЕЛЬНЫХ ОПЕРАЦИЯХ
2019127800.0,2021-03-04,АРХИТЕКТУРА ГРУЗОВОГО ПОЛА ЛЕТАТЕЛЬНОГО АППАРАТА И СПОСОБ ИЗМЕНЕНИЯ АРХИТЕКТУРЫ ГРУЗОВОГО ПОЛА ЛЕТАТЕЛЬНОГО АППАРАТА
2019135895.0,2021-05-11,УСТРОЙСТВО УПРАВЛЕНИЯ ТЯГОЙ
2020114941.0,2021-10-28,ТРАНСПОРТНАЯ СИСТЕМА ДЛЯ ЛЕТАТЕЛЬНЫХ АППАРАТОВ ВЕРТИКАЛЬНОГО ВЗЛЁТА И ПОСАДКИ
2019139987.0,2021-06-07,УЗЕЛ ОСНАСТКИ И СООТВЕТСТВУЮЩИЕ СИСТЕМА И СПОСОБ ИЗГОТОВЛЕНИЯ ПОРИСТОЙ КОМПОЗИТНОЙ КОНСТРУКЦИИ
2019140958.0,2021-06-11,ИСПОЛНИТЕЛЬНЫЙ ПРИВОД С ВОЗМОЖНОСТЬЮ РАСЦЕПЛЕНИЯ ВЫВОДНОГО РЫЧАГА
2020100023.0,2021-07-13,"СПОСОБ УПРАВЛЕНИЯ ЖЕЛЕЗНОДОРОЖНЫМ ТРАНСПОРТНЫМ СРЕДСТВОМ, КОНТРОЛЛЕР И ЖЕЛЕЗНОДОРОЖНОЕ ТРАНСПОРТНОЕ СРЕДСТВО"
2019131579.0,2021-04-16,"РЕДУКТОР, ПРЕЖДЕ ВСЕГО ДЛЯ ТРАНСМИССИИ РЕЛЬСОВОГО ТРАНСПОРТНОГО СРЕДСТВА"
2019142839.0,2021-06-21,УПРАВЛЯЕМАЯ РАЗРЯДКА УДЕРЖИВАЮЩЕГО КОНДЕНСАТОРА ДЛЯ УЛУЧШЕНИЯ НАДЕЖНОСТИ КОМПОНЕНТОВ
2019143934.0,2021-06-25,ДВЕРЬ ГРУЗОВОГО ОТСЕКА В СБОРЕ ДЛЯ САМОЛЕТА
2019118721.0,2021-01-14,"ГОНДОЛА ТУРБОРЕАКТИВНОГО ДВИГАТЕЛЯ ЛЕТАТЕЛЬНОГО АППАРАТА, СИЛОВАЯ УСТАНОВКА И ЛЕТАТЕЛЬНЫЙ АППАРАТ, СОДЕРЖАЩИЙ ТАКУЮ ГОНДОЛУ"
2020114897.0,2021-10-27,СИСТЕМА ИЗМЕНЕНИЯ ШИРИНЫ КОЛЕСНЫХ ПАР ДЛЯ ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТНОГО СРЕДСТВА
